transaction_id,account_id,booking_date,amount,currency,direction,counterparty,source_system
TX-00685,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0685,AlpineBank Legacy Finance
TX-00686,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0686,AlpineBank Legacy Finance
TX-00687,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0687,AlpineBank Legacy Finance
TX-00688,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0688,AlpineBank Legacy Finance
TX-00689,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0689,AlpineBank Legacy Finance
TX-00690,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0690,AlpineBank Legacy Finance
TX-00691,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0691,AlpineBank Legacy Finance
TX-00692,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0692,AlpineBank Legacy Finance
TX-00693,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0693,AlpineBank Legacy Finance
TX-00694,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0694,AlpineBank Legacy Finance
TX-00695,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0695,AlpineBank Legacy Finance
TX-00696,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0696,AlpineBank Legacy Finance
TX-00697,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0697,AlpineBank Legacy Finance
TX-00698,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0698,AlpineBank Legacy Finance
TX-00699,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0699,AlpineBank Legacy Finance
TX-00700,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0700,AlpineBank Legacy Finance
TX-00701,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0701,AlpineBank Legacy Finance
TX-00702,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0702,AlpineBank Legacy Finance
TX-00703,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0703,AlpineBank Legacy Finance
TX-00704,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0704,AlpineBank Legacy Finance
TX-00705,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0705,AlpineBank Legacy Finance
TX-00706,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0706,AlpineBank Legacy Finance
TX-00707,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0707,AlpineBank Legacy Finance
TX-00708,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0708,AlpineBank Legacy Finance
TX-00709,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0709,AlpineBank Legacy Finance
TX-00710,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0710,AlpineBank Legacy Finance
TX-00711,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0711,AlpineBank Legacy Finance
TX-00712,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0712,AlpineBank Legacy Finance
TX-00713,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0713,AlpineBank Legacy Finance
TX-00714,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0714,AlpineBank Legacy Finance
TX-00715,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0715,AlpineBank Legacy Finance
TX-00716,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0716,AlpineBank Legacy Finance
TX-00717,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0717,AlpineBank Legacy Finance
TX-00718,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0718,AlpineBank Legacy Finance
TX-00719,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0719,AlpineBank Legacy Finance
TX-00720,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0720,AlpineBank Legacy Finance
TX-00721,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0721,AlpineBank Legacy Finance
TX-00722,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0722,AlpineBank Legacy Finance
TX-00723,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0723,AlpineBank Legacy Finance
TX-00724,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0724,AlpineBank Legacy Finance
TX-00725,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0725,AlpineBank Legacy Finance
TX-00726,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0726,AlpineBank Legacy Finance
TX-00727,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0727,AlpineBank Legacy Finance
TX-00728,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0728,AlpineBank Legacy Finance
TX-00729,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0729,AlpineBank Legacy Finance
TX-00730,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0730,AlpineBank Legacy Finance
TX-00731,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0731,AlpineBank Legacy Finance
TX-00732,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0732,AlpineBank Legacy Finance
TX-00733,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0733,AlpineBank Legacy Finance
TX-00734,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0734,AlpineBank Legacy Finance
TX-00735,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0735,AlpineBank Legacy Finance
TX-00736,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0736,AlpineBank Legacy Finance
TX-00737,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0737,AlpineBank Legacy Finance
TX-00738,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0738,AlpineBank Legacy Finance
TX-00739,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0739,AlpineBank Legacy Finance
TX-00740,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0740,AlpineBank Legacy Finance
TX-00741,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0741,AlpineBank Legacy Finance
TX-00742,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0742,AlpineBank Legacy Finance
TX-00743,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0743,AlpineBank Legacy Finance
TX-00744,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0744,AlpineBank Legacy Finance
TX-00745,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0745,AlpineBank Legacy Finance
TX-00746,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0746,AlpineBank Legacy Finance
TX-00747,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0747,AlpineBank Legacy Finance
TX-00748,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0748,AlpineBank Legacy Finance
TX-00749,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0749,AlpineBank Legacy Finance
TX-00750,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0750,AlpineBank Legacy Finance
TX-00751,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0751,AlpineBank Legacy Finance
TX-00752,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0752,AlpineBank Legacy Finance
TX-00753,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0753,AlpineBank Legacy Finance
TX-00754,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0754,AlpineBank Legacy Finance
TX-00755,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0755,AlpineBank Legacy Finance
TX-00756,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0756,AlpineBank Legacy Finance
TX-00757,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0757,AlpineBank Legacy Finance
TX-00758,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0758,AlpineBank Legacy Finance
TX-00759,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0759,AlpineBank Legacy Finance
TX-00760,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0760,AlpineBank Legacy Finance
TX-00761,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0761,AlpineBank Legacy Finance
TX-00762,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0762,AlpineBank Legacy Finance
TX-00763,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0763,AlpineBank Legacy Finance
TX-00764,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0764,AlpineBank Legacy Finance
TX-00765,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0765,AlpineBank Legacy Finance
TX-00766,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0766,AlpineBank Legacy Finance
TX-00767,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0767,AlpineBank Legacy Finance
TX-00768,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0768,AlpineBank Legacy Finance
TX-00769,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0769,AlpineBank Legacy Finance
TX-00770,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0770,AlpineBank Legacy Finance
TX-00771,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0771,AlpineBank Legacy Finance
TX-00772,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0772,AlpineBank Legacy Finance
TX-00773,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0773,AlpineBank Legacy Finance
TX-00774,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0774,AlpineBank Legacy Finance
TX-00775,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0775,AlpineBank Legacy Finance
TX-00776,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0776,AlpineBank Legacy Finance
TX-00777,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0777,AlpineBank Legacy Finance
TX-00778,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0778,AlpineBank Legacy Finance
TX-00779,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0779,AlpineBank Legacy Finance
TX-00780,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0780,AlpineBank Legacy Finance
TX-00781,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0781,AlpineBank Legacy Finance
TX-00782,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0782,AlpineBank Legacy Finance
TX-00783,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0783,AlpineBank Legacy Finance
TX-00784,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0784,AlpineBank Legacy Finance
TX-00785,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0785,AlpineBank Legacy Finance
TX-00786,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0786,AlpineBank Legacy Finance
TX-00787,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0787,AlpineBank Legacy Finance
TX-00788,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0788,AlpineBank Legacy Finance
TX-00789,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0789,AlpineBank Legacy Finance
TX-00790,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0790,AlpineBank Legacy Finance
TX-00791,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0791,AlpineBank Legacy Finance
TX-00792,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0792,AlpineBank Legacy Finance
TX-00793,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0793,AlpineBank Legacy Finance
TX-00794,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0794,AlpineBank Legacy Finance
TX-00795,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0795,AlpineBank Legacy Finance
TX-00796,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0796,AlpineBank Legacy Finance
TX-00797,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0797,AlpineBank Legacy Finance
TX-00798,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0798,AlpineBank Legacy Finance
TX-00799,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0799,AlpineBank Legacy Finance
TX-00800,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0800,AlpineBank Legacy Finance
TX-00801,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0801,AlpineBank Legacy Finance
TX-00802,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0802,AlpineBank Legacy Finance
TX-00803,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0803,AlpineBank Legacy Finance
TX-00804,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0804,AlpineBank Legacy Finance
TX-00805,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0805,AlpineBank Legacy Finance
TX-00806,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0806,AlpineBank Legacy Finance
TX-00807,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0807,AlpineBank Legacy Finance
TX-00808,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0808,AlpineBank Legacy Finance
TX-00809,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0809,AlpineBank Legacy Finance
TX-00810,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0810,AlpineBank Legacy Finance
TX-00811,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0811,AlpineBank Legacy Finance
TX-00812,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0812,AlpineBank Legacy Finance
TX-00813,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0813,AlpineBank Legacy Finance
TX-00814,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0814,AlpineBank Legacy Finance
TX-00815,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0815,AlpineBank Legacy Finance
TX-00816,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0816,AlpineBank Legacy Finance
TX-00817,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0817,AlpineBank Legacy Finance
TX-00818,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0818,AlpineBank Legacy Finance
TX-00819,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0819,AlpineBank Legacy Finance
TX-00820,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0820,AlpineBank Legacy Finance
TX-00821,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0821,AlpineBank Legacy Finance
TX-00822,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0822,AlpineBank Legacy Finance
TX-00823,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0823,AlpineBank Legacy Finance
TX-00824,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0824,AlpineBank Legacy Finance
TX-00825,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0825,AlpineBank Legacy Finance
TX-00826,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0826,AlpineBank Legacy Finance
TX-00827,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0827,AlpineBank Legacy Finance
TX-00828,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0828,AlpineBank Legacy Finance
TX-00829,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0829,AlpineBank Legacy Finance
TX-00830,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0830,AlpineBank Legacy Finance
TX-00831,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0831,AlpineBank Legacy Finance
TX-00832,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0832,AlpineBank Legacy Finance
TX-00833,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0833,AlpineBank Legacy Finance
TX-00834,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0834,AlpineBank Legacy Finance
TX-00835,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0835,AlpineBank Legacy Finance
TX-00836,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0836,AlpineBank Legacy Finance
TX-00837,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0837,AlpineBank Legacy Finance
TX-00838,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0838,AlpineBank Legacy Finance
TX-00839,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0839,AlpineBank Legacy Finance
TX-00840,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0840,AlpineBank Legacy Finance
TX-00841,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0841,AlpineBank Legacy Finance
TX-00842,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0842,AlpineBank Legacy Finance
TX-00843,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0843,AlpineBank Legacy Finance
TX-00844,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0844,AlpineBank Legacy Finance
TX-00845,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0845,AlpineBank Legacy Finance
TX-00846,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0846,AlpineBank Legacy Finance
TX-00847,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0847,AlpineBank Legacy Finance
TX-00848,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0848,AlpineBank Legacy Finance
TX-00849,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0849,AlpineBank Legacy Finance
TX-00850,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0850,AlpineBank Legacy Finance
TX-00851,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0851,AlpineBank Legacy Finance
TX-00852,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0852,AlpineBank Legacy Finance
TX-00853,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0853,AlpineBank Legacy Finance
TX-00854,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0854,AlpineBank Legacy Finance
TX-00855,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0855,AlpineBank Legacy Finance
TX-00856,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0856,AlpineBank Legacy Finance
TX-00857,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0857,AlpineBank Legacy Finance
TX-00858,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0858,AlpineBank Legacy Finance
TX-00859,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0859,AlpineBank Legacy Finance
TX-00860,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0860,AlpineBank Legacy Finance
TX-00861,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0861,AlpineBank Legacy Finance
TX-00862,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0862,AlpineBank Legacy Finance
TX-00863,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0863,AlpineBank Legacy Finance
TX-00864,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0864,AlpineBank Legacy Finance
TX-00865,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0865,AlpineBank Legacy Finance
TX-00866,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0866,AlpineBank Legacy Finance
TX-00867,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0867,AlpineBank Legacy Finance
TX-00868,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0868,AlpineBank Legacy Finance
TX-00869,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0869,AlpineBank Legacy Finance
TX-00870,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0870,AlpineBank Legacy Finance
TX-00871,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0871,AlpineBank Legacy Finance
TX-00872,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0872,AlpineBank Legacy Finance
TX-00873,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0873,AlpineBank Legacy Finance
TX-00874,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0874,AlpineBank Legacy Finance
TX-00875,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0875,AlpineBank Legacy Finance
TX-00876,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0876,AlpineBank Legacy Finance
TX-00877,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0877,AlpineBank Legacy Finance
TX-00878,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0878,AlpineBank Legacy Finance
TX-00879,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0879,AlpineBank Legacy Finance
TX-00880,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0880,AlpineBank Legacy Finance
TX-00881,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0881,AlpineBank Legacy Finance
TX-00882,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0882,AlpineBank Legacy Finance
TX-00883,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0883,AlpineBank Legacy Finance
TX-00884,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0884,AlpineBank Legacy Finance
TX-00885,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0885,AlpineBank Legacy Finance
TX-00886,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0886,AlpineBank Legacy Finance
TX-00887,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0887,AlpineBank Legacy Finance
TX-00888,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0888,AlpineBank Legacy Finance
TX-00889,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0889,AlpineBank Legacy Finance
TX-00890,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0890,AlpineBank Legacy Finance
TX-00891,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0891,AlpineBank Legacy Finance
TX-00892,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0892,AlpineBank Legacy Finance
TX-00893,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0893,AlpineBank Legacy Finance
TX-00894,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0894,AlpineBank Legacy Finance
TX-00895,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0895,AlpineBank Legacy Finance
TX-00896,ACC-013,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0896,AlpineBank Legacy Finance
TX-00897,ACC-014,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0897,AlpineBank Legacy Finance
TX-00898,ACC-015,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0898,AlpineBank Legacy Finance
TX-00899,ACC-016,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0899,AlpineBank Legacy Finance
TX-00900,ACC-017,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0900,AlpineBank Legacy Finance
TX-00901,ACC-001,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0901,AlpineBank Legacy Finance
TX-00902,ACC-002,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0902,AlpineBank Legacy Finance
TX-00903,ACC-003,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0903,AlpineBank Legacy Finance
TX-00904,ACC-004,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0904,AlpineBank Legacy Finance
TX-00905,ACC-005,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0905,AlpineBank Legacy Finance
TX-00906,ACC-006,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0906,AlpineBank Legacy Finance
TX-00907,ACC-007,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0907,AlpineBank Legacy Finance
TX-00908,ACC-008,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0908,AlpineBank Legacy Finance
TX-00909,ACC-009,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0909,AlpineBank Legacy Finance
TX-00910,ACC-010,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0910,AlpineBank Legacy Finance
TX-00911,ACC-011,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0911,AlpineBank Legacy Finance
TX-00912,ACC-012,2026-09-05,150.00,EUR,DEBIT,Synthetic Counterparty 0912,AlpineBank Legacy Finance
